"name","essround","edition","proddate","idno","cntry","dweight","pspwght","pweight","anweight","nwspol","netusoft","netustm","ppltrst","pplfair","pplhlp","polintr","psppsgva","actrolga","psppipla","cptppola","trstprl","trstlgl","trstplc","trstplt","trstprt","trstep","trstun","vote","contplt","donprty","badge","sgnptit","pbldmna","bctprd","pstplonl","volunfp","clsprty","prtdgcl","lrscale","stflife","stfeco","stfgov","stfdem","stfedu","stfhlth","gincdif","freehms","hmsfmlsh","hmsacld","euftf","lrnobed","loylead","imsmetn","imdfetn","impcntr","imbgeco","imueclt","imwbcnt","happy","sclmeet","inprdsc","sclact","crmvct","aesfdrk","health","hlthhmp","atchctr","atcherp","rlgblg","rlgdnm","rlgdnno","rlgblge","rlgdnme","rlgdeno","rlgdgr","rlgatnd","pray","dscrgrp","dscrrce","dscrntn","dscrrlg","dscrlng","dscretn","dscrage","dscrgnd","dscrsex","dscrdsb","dscroth","dscrdk","dscrref","dscrnap","dscrna","ctzcntr","brncntr","cntbrthd","livecnta","lnghom1","lnghom2","feethngr","facntr","fbrncntc","mocntr","mbrncntc","ccnthum","ccrdprs","wrclmch","vteurmmb","vteubcmb","nobingnd","likrisk","liklead","sothnds","actcomp","mascfel","femifel","impbemw","trmedmw","trwrkmw","trplcmw","trmdcnt","trwkcnt","trplcnt","eqwrkbg","eqpolbg","eqmgmbg","eqpaybg","eqparep","eqparlv","freinsw","fineqpy","wsekpwr","weasoff","wlespdm","wexashr","wprtbym","wbrgwrm","hhmmb","gndr","gndr2","gndr3","gndr4","gndr5","gndr6","gndr7","gndr8","gndr9","gndr10","gndr11","gndr12","yrbrn","agea","yrbrn2","yrbrn3","yrbrn4","yrbrn5","yrbrn6","yrbrn7","yrbrn8","yrbrn9","yrbrn10","yrbrn11","yrbrn12","rshipa2","rshipa3","rshipa4","rshipa5","rshipa6","rshipa7","rshipa8","rshipa9","rshipa10","rshipa11","rshipa12","rshpsts","lvgptnea","dvrcdeva","marsts","maritalb","chldhhe","domicil","paccmoro","paccdwlr","pacclift","paccnbsh","paccocrw","paccxhoc","paccnois","paccinro","paccnt","paccref","paccdk","paccna","edulvlb","eisced","eduyrs","pdwrk","edctn","uempla","uempli","dsbld","rtrd","cmsrv","hswrk","dngoth","dngref","dngdk","dngna","mainact","mnactic","crpdwk","pdjobev","pdjobyr","emplrel","emplno","wrkctra","estsz","jbspv","njbspv","wkdcorga","iorgact","wkhct","wkhtot","nacer2","tporgwk","isco08","wrkac6m","uemp3m","uemp12m","uemp5yr","mbtru","hincsrca","hinctnta","hincfel","edulvlpb","eiscedp","pdwrkp","edctnp","uemplap","uemplip","dsbldp","rtrdp","cmsrvp","hswrkp","dngothp","dngdkp","dngnapp","dngrefp","dngnap","mnactp","crpdwkp","isco08p","emprelp","wkhtotp","edulvlfb","eiscedf","emprf14","occf14b","edulvlmb","eiscedm","emprm14","occm14b","atncrse","anctrya1","anctrya2","ipcrtiva","impricha","ipeqopta","ipshabta","impsafea","impdiffa","ipfrulea","ipudrsta","ipmodsta","ipgdtima","impfreea","iphlppla","ipsucesa","ipstrgva","ipadvnta","ipbhprpa","iprspota","iplylfra","impenva","imptrada","impfuna","prob","stratum","psu"
"ESS11e02",11,"2.0","20.11.2024",77452,"NO",1.0068067,2.200682,0.3420282,0.75269526,180,5,30,6,5,6,3,3,2,3,3,7,7,8,5,5,4,6,1,2,2,2,2,2,2,2,2,1,2,4,8,5,6,7,7,4,2,2,5,3,5,2,2,2,2,2,5,6,6,8,6,4,3,2,2,3,3,9,4,2,66,6666,2,66,6666,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,3,,1,2,2,3,5,4,0,5,5,3,3,3,1,1,8,4,6,6,6,1,4,1,2,8,3,4,3,3,3,1,2,6,6,6,6,6,6,6,6,6,,,1948,75,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,2,5,5,1,3,0,0,0,0,0,0,0,0,1,0,0,0,213,2,11,0,0,0,0,0,1,0,1,0,0,0,0,6,6,2,1,2008,1,66666,1,3,1,5,8,4,38,38,35,1,4313,2,2,6,6,2,4,1,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,113,1,1,9,113,1,3,66,2,12040,555555,5,6,2,5,2,5,2,3,1,5,3,2,4,5,5,4,5,3,3,4,5,0.00083699997,1054,15020
"ESS11e02",11,"2.0","20.11.2024",77470,"NO",0.9996408,1.3071792,0.3420282,0.44709215,60,5,540,8,5,3,3,3,2,3,3,6,5,6,5,7,7,7,1,2,2,2,2,2,2,2,2,2,6,8,9,7,5,8,9,9,5,1,5,1,7,2,2,2,2,2,8,7,8,9,6,4,4,2,1,1,3,8,6,2,66,6666,2,66,6666,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,2,1,,2,1,5,5,4,4,4,2,5,3,3,3,3,1,3,5,5,5,6,1,5,2,2,2,2,4,2,4,2,2,1,2,6,6,6,6,6,6,6,6,,,1993,30,1996,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,3,6,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,720,7,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,2,9,8,37,50,30,4,1211,2,2,6,6,2,1,9,1,720,7,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2411,1,60,313,4,2,3,510,5,1,3,1,12040,888888,3,2,4,4,2,2,3,2,3,2,2,3,3,3,2,2,4,2,4,5,3,0.000843,1029,15453
"ESS11e02",11,"2.0","20.11.2024",77475,"NO",0.9996408,1.1033833,0.3420282,0.3773882,10,5,180,7,5,7,3,8,1,2,2,7,6,8,6,5,5,6,3,2,2,2,2,2,2,2,2,2,6,88,7,9,7,6,8,6,8,2,4,4,4,2,3,2,2,2,7,5,7,7,4,6,2,2,1,2,2,7,9,2,66,6666,2,66,6666,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,"LT",2009,"LIT","ENG",1,2,"LT",2,"LT",4,5,3,,2,1,4,4,4,4,3,3,4,3,3,3,3,3,3,5,8,5,5,3,2,3,2,3,3,3,3,2,3,3,1,2,1,6,6,6,6,6,6,6,,,1982,41,1988,2015,6666,6666,6666,6666,6666,6666,6666,,,1,2,66,66,66,66,66,66,66,,,1,1,2,66,1,6,3,0,0,0,0,0,0,0,0,1,0,0,0,421,5,15,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,1,1,1,9,5,38,42,41,4,7115,2,2,6,6,3,1,6,1,620,6,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,2411,1,38,620,6,1,1,510,5,1,5,2,15060,555555,1,4,4,5,2,3,4,4,4,5,4,2,2,4,3,4,4,2,2,4,4,0.000843,1062,15551
"ESS11e02",11,"2.0","20.11.2024",77501,"NO",0.9937467,0.52510136,0.3420282,0.17959948,240,4,45,5,6,9,1,3,2,2,2,9,10,88,10,5,0,10,1,2,2,2,2,2,1,2,2,1,3,10,8,5,6,88,10,10,4,2,4,5,1,2,2,2,4,3,8,1,1,8,6,4,3,2,2,2,3,10,10,1,2,1,6,66,6666,4,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,9,4,,2,2,1,2,5,6,1,4,5,3,3,3,1,1,3,5,5,4,6,5,5,4,1,3,4,2,3,1,4,1,2,6,6,6,6,6,6,6,6,6,,,1941,82,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,2,2,5,5,1,3,0,0,0,0,0,0,0,1,0,0,0,0,510,5,14,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2008,1,66666,1,3,2,66666,0,0,19,19,58,4,4226,8,2,6,6,1,4,1,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,620,6,1,1,421,5,3,66,2,12040,555555,6,6,1,5,2,2,1,2,4,5,2,4,5,2,5,2,4,2,1,1,4,0.00084800005,1055,14861
"ESS11e02",11,"2.0","20.11.2024",77524,"NO",0.9996408,0.8335039,0.3420282,0.28508183,60,5,600,8,8,5,2,4,4,4,3,9,9,8,8,8,7,8,1,2,2,1,2,2,1,2,2,1,2,3,7,6,6,9,9,6,2,1,5,1,5,3,3,1,1,1,8,8,8,7,6,5,4,2,1,2,3,7,6,2,66,6666,1,2,1,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",5,7,3,,2,2,2,3,4,4,2,5,4,3,3,3,1,1,3,6,6,6,6,2,2,1,2,3,3,4,3,4,3,1,2,6,6,6,6,6,6,6,6,6,,,1975,48,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,1,2,6,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,610,6,19,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,3,1,3,10,9,40,50,46,4,1222,2,2,6,6,1,1,5,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,421,5,1,7,421,5,1,6,2,12040,555555,3,5,2,5,5,4,4,2,5,3,1,5,5,3,5,4,2,1,3,5,4,0.000843,1046,15382
"ESS11e02",11,"2.0","20.11.2024",77543,"NO",1.0020181,2.4266112,0.3420282,0.82996947,120,4,20,8,10,0,2,4,2,4,1,10,88,10,5,5,4,10,1,2,2,2,2,2,2,2,2,1,2,5,9,8,6,10,10,5,3,2,3,2,5,2,3,2,2,3,5,5,5,8,3,1,2,2,2,3,3,10,5,1,2,1,6,66,6666,5,6,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,10,3,,2,2,3,0,8,6,0,6,6,1,3,3,8,3,3,6,6,6,6,1,2,4,2,3,3,4,3,3,1,2,2,1,6,6,6,6,6,6,6,6,,,1945,78,1944,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,213,2,11,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2011,1,66666,1,5,2,66666,0,0,17,17,86,2,3222,2,2,6,6,2,4,5,1,421,5,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,421,5,2,9,610,6,2,9,2,12040,555555,1,5,1,4,2,2,2,3,2,4,2,1,2,2,5,4,4,2,2,1,2,0.000841,1053,15399
"ESS11e02",11,"2.0","20.11.2024",77547,"NO",1.0020181,0.7244482,0.3420282,0.24778171,120,5,150,5,7,6,2,4,4,3,4,10,10,8,3,4,7,9,1,1,2,1,2,2,1,2,1,1,2,7,9,7,3,10,3,4,4,1,5,4,5,2,4,2,2,2,5,5,5,9,6,3,4,2,1,1,3,7,7,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,3,,1,2,5,6,4,5,0,4,4,3,3,3,3,1,3,6,6,6,6,5,2,2,5,2,4,4,3,4,4,2,2,1,6,6,6,6,6,6,6,6,,,1952,71,1952,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,1,66,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,510,5,12,0,0,0,0,0,1,0,0,0,0,0,0,66,6,1,6,6666,2,0,6,1,2,66666,10,10,0,0,68,6,2421,2,2,6,6,2,4,9,1,421,5,1,0,0,0,0,1,0,0,0,0,0,0,0,6,6,2643,2,10,113,1,1,5,113,1,1,5,1,12040,555555,2,4,3,3,5,2,2,2,5,4,2,3,2,4,2,2,3,1,3,5,4,0.000841,1053,15405
"ESS11e02",11,"2.0","20.11.2024",77565,"NO",1.0116414,0.92049587,0.3420282,0.31483555,1,5,600,6,5,5,4,2,1,2,1,8,7,9,6,6,6,8,2,2,2,2,2,2,2,2,2,1,3,4,6,4,5,7,8,7,3,1,5,1,5,3,3,2,2,2,7,6,5,5,4,5,3,2,2,2,2,4,9,2,66,6666,2,66,6666,3,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,4,,1,2,0,0,6,6,3,4,3,2,3,3,3,3,3,6,6,6,6,3,3,3,2,2,4,3,2,3,5,3,2,2,1,6,6,6,6,6,6,6,,,1996,27,1961,1994,6666,6666,6666,6666,6666,6666,6666,,,3,4,66,66,66,66,66,66,66,,,66,1,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,620,6,16,1,0,1,0,0,0,0,0,0,0,0,0,1,1,6,6,6666,1,66666,1,3,2,66666,0,3,7,30,86,2,5321,2,1,2,1,2,1,5,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,421,5,3,66,321,3,1,6,2,12040,555555,4,5,3,5,3,5,4,3,3,3,3,2,3,3,4,2,5,1,3,5,3,0.000833,1044,15640
"ESS11e02",11,"2.0","20.11.2024",77598,"NO",1.000828,0.6576364,0.3420282,0.2249302,60,5,480,7,6,7,3,3,2,3,1,7,8,8,7,6,88,8,1,2,2,2,1,2,2,2,2,2,6,5,6,4,4,8,6,6,2,1,5,1,88,4,4,2,2,2,6,7,5,7,3,2,2,1,1,3,3,9,8,2,66,6666,2,66,6666,1,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,4,,33,2,1,1,6,6,0,4,3,3,3,3,1,1,8,6,4,4,6,2,4,2,2,3,3,5,2,4,3,4,2,1,1,1,6,6,6,6,6,6,,,1987,36,1984,2019,2020,6666,6666,6666,6666,6666,6666,,,1,2,2,66,66,66,66,66,66,,,3,6,2,6,6,6,2,0,0,0,0,0,0,0,0,1,0,0,0,720,7,5,0,0,0,0,0,0,0,1,0,0,0,0,66,8,2,1,2023,1,66666,1,2,2,66666,3,0,30,0,58,4,5244,2,1,2,2,1,1,7,2,720,7,0,0,0,0,0,0,0,0,1,0,0,0,0,66,1,2359,1,38,8888,88,1,2,8888,88,1,3,2,12040,12060,5,6,1,4,2,4,2,2,3,3,2,1,5,2,5,4,4,1,1,3,4,0.000842,1050,15650
"ESS11e02",11,"2.0","20.11.2024",77608,"NO",0.9996408,0.9807382,0.3420282,0.33544013,60,5,480,9,10,9,2,4,3,3,3,10,10,10,9,8,10,9,1,2,2,2,2,2,2,2,1,1,2,1,8,4,5,10,10,7,1,1,5,2,10,5,4,1,1,2,7,10,8,8,7,4,3,2,1,1,3,10,10,2,66,6666,2,66,6666,1,7,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,8,3,,1,2,0,2,6,6,0,6,6,3,3,3,3,3,3,6,6,6,6,1,4,1,1,3,3,3,3,3,4,1,2,6,6,6,6,6,6,6,6,6,,,1960,63,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,1,1,4,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,313,4,12,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,3,2,66666,9,10,32,40,51,4,4323,2,2,6,6,1,1,3,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,0,1,2,4,313,4,1,3,2,12040,555555,2,5,4,5,3,5,4,2,4,3,2,1,3,3,5,2,5,2,2,2,3,0.000843,1049,15845
"ESS11e02",11,"2.0","20.11.2024",77615,"NO",0.9996408,4.0021954,0.3420282,1.3688637,90,5,20,6,5,10,1,4,1,4,5,9,5,2,8,9,10,10,1,2,2,2,2,2,2,2,2,2,6,6,10,10,10,10,10,10,2,2,2,2,5,1,1,1,1,1,10,6,8,8,7,1,3,2,1,4,1,10,1,1,6,7,6,66,6666,10,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,"SO",2011,"SOM","000",2,2,"SO",2,"SO",4,10,2,,2,2,0,4,4,6,2,6,6,3,3,3,3,3,3,6,6,6,6,1,1,1,1,3,3,1,1,2,2,2,2,2,6,6,6,6,6,6,6,6,,,1981,42,2002,6666,6666,6666,6666,6666,6666,6666,6666,,,2,66,66,66,66,66,66,66,66,,,66,2,1,4,4,6,1,0,0,0,0,0,0,0,0,1,0,0,0,113,1,4,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,2,1,2,10,10,38,38,81,1,9112,2,1,1,2,3,1,2,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,0,1,3,66,0,1,3,66,2,32090,555555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.000843,1049,15821
"ESS11e02",11,"2.0","20.11.2024",77621,"NO",1.0020181,0.7244482,0.3420282,0.24778171,180,5,120,7,7,7,2,3,3,4,3,8,9,10,8,7,6,5,1,2,2,2,2,2,1,2,2,1,3,3,9,5,7,10,9,8,2,2,4,2,5,3,3,2,2,2,5,9,7,10,5,3,3,2,2,2,3,10,9,2,66,6666,2,66,6666,2,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,7,4,,1,2,0,3,4,5,2,3,1,3,3,3,3,3,3,6,6,6,6,3,3,2,1,3,3,3,2,3,3,2,2,1,6,6,6,6,6,6,6,6,,,1948,75,1947,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,720,7,19,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2018,1,66666,1,4,1,24,9,8,38,40,84,1,2422,2,2,6,6,2,4,3,2,610,6,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,5,313,4,1,1,2,12040,555555,5,5,3,5,1,5,2,3,3,5,2,3,5,3,5,2,4,2,1,5,4,0.000841,1053,15395
"ESS11e02",11,"2.0","20.11.2024",77647,"NO",0.9996408,0.8335039,0.3420282,0.28508183,30,5,360,8,8,8,3,2,2,3,3,4,8,8,4,4,4,4,1,2,2,2,2,2,2,2,1,2,6,4,9,3,3,4,4,6,1,1,5,1,5,2,3,1,1,1,8,7,7,8,4,4,2,2,1,2,2,10,6,1,2,1,6,66,6666,5,5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,6,3,,2,2,0,4,5,5,1,5,5,3,2,4,1,1,1,2,6,6,6,3,5,1,1,4,4,4,3,1,3,2,2,1,6,6,6,6,6,6,6,6,,,1973,50,1959,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,1,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,510,5,20,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,2,66666,8,2,20,27,86,2,2635,2,2,6,6,1,1,7,1,213,2,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,3322,1,45,421,5,1,6,321,3,1,3,1,12040,14100,2,5,1,5,1,3,2,1,4,3,3,2,4,2,4,4,4,2,2,2,2,0.000843,1046,15308
"ESS11e02",11,"2.0","20.11.2024",77662,"NO",0.9984564,1.9532037,0.3420282,0.6680507,30,5,360,7,8,4,3,3,2,1,1,9,8,9,7,7,88,9,3,2,2,2,2,2,2,2,1,1,2,77,10,10,8,9,8,9,4,2,4,2,88,2,2,1,2,2,5,7,6,10,7,4,4,2,1,1,3,9,7,1,2,1,6,66,6666,9,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,5,3,,2,1,4,3,3,4,4,2,4,3,3,3,3,3,3,6,5,5,6,3,2,2,1,8,3,8,3,2,3,3,1,1,2,6,6,6,6,6,6,6,,,2006,17,8888,8888,6666,6666,6666,6666,6666,6666,6666,,,3,3,66,66,66,66,66,66,66,,,66,2,2,6,6,2,4,0,0,0,0,0,0,0,0,1,0,0,0,213,2,11,1,0,0,0,0,0,0,1,0,0,0,0,1,1,6,6,6666,1,66666,1,4,1,2,6,5,888,888,888,4,5153,2,2,6,6,8,1,9,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,3,8888,88,1,4,2,12040,555555,4,2,2,1,4,4,4,5,3,4,2,2,1,2,4,3,4,1,4,2,1,0.000844,1059,15942
"ESS11e02",11,"2.0","20.11.2024",77682,"NO",0.9996408,1.0313135,0.3420282,0.35273832,0,5,240,8,6,8,4,3,3,3,2,7,7,6,5,6,7,8,1,2,2,1,2,2,2,2,2,1,2,5,7,6,6,5,3,4,3,2,5,2,3,4,3,1,1,1,7,4,7,7,4,3,3,2,2,2,3,8,8,2,66,6666,2,66,6666,2,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,2,2,4,3,5,5,4,2,3,3,3,3,3,3,3,6,5,4,5,5,2,2,2,3,4,3,2,3,3,2,2,1,6,6,6,6,6,6,6,6,,,1977,46,2005,6666,6666,6666,6666,6666,6666,6666,6666,,,2,66,66,66,66,66,66,66,66,,,66,1,2,6,6,1,2,0,0,0,0,0,0,0,0,1,0,0,0,313,4,13,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,3,2,66666,8,8,40,40,86,2,4221,2,1,2,2,1,1,2,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,1,7,421,5,1,6,2,12040,555555,3,5,3,5,5,5,5,4,3,4,2,4,5,5,3,5,5,3,5,3,4,0.000843,1049,15813
"ESS11e02",11,"2.0","20.11.2024",77715,"NO",0.9996408,0.7172716,0.3420282,0.24532712,10,5,180,3,8,7,3,3,4,3,4,10,10,10,8,7,10,10,1,2,2,2,2,2,2,2,1,1,3,4,8,4,5,8,7,8,2,1,5,1,7,3,4,1,1,1,8,10,10,10,6,3,3,2,2,2,3,10,8,1,2,1,6,66,6666,6,5,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,10,4,,2,2,4,4,5,5,2,5,5,3,2,3,3,1,2,6,6,5,6,4,4,2,1,2,4,4,3,4,4,2,2,1,6,6,6,6,6,6,6,6,,,1972,51,1971,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,1,2,66,1,1,4,0,0,0,0,0,0,0,0,1,0,0,0,610,6,19,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,5,1,7,8,7,37,40,86,2,2221,2,2,6,6,1,1,9,1,421,5,1,0,0,0,0,0,0,0,0,0,0,0,0,66,6,7411,1,57,213,2,1,8,421,5,1,6,1,12040,555555,1,5,2,5,3,3,5,2,3,4,3,1,3,1,5,2,4,1,2,1,4,0.000843,1049,15872
"ESS11e02",11,"2.0","20.11.2024",77731,"NO",1.0020181,0.8914978,0.3420282,0.3049174,120,5,90,9,9,6,2,3,2,3,4,8,9,7,6,5,4,7,1,1,2,2,2,2,2,2,1,1,2,7,6,8,6,8,7,7,2,2,4,3,5,2,4,1,1,1,8,7,8,8,6,3,3,2,1,4,2,9,7,1,2,1,6,66,6666,5,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",3,8,3,,2,1,3,5,4,5,5,0,5,3,3,3,3,1,3,4,5,4,4,4,4,1,2,2,3,4,3,3,4,2,1,2,6,6,6,6,6,6,6,6,,,1954,69,1955,6666,6666,6666,6666,6666,6666,6666,6666,,,1,66,66,66,66,66,66,66,66,,,1,2,2,66,1,2,5,0,0,0,0,0,0,0,0,1,0,0,0,321,3,13,0,0,0,0,0,1,0,0,0,0,0,0,66,6,2,1,2023,1,66666,1,2,1,2,10,8,25,30,45,4,7231,2,2,6,6,3,4,4,2,321,3,0,0,0,0,0,1,0,0,0,0,0,0,0,66,2,66666,6,666,213,2,1,8,213,2,3,66,1,12040,555555,4,5,4,5,4,3,3,4,2,5,4,2,5,5,5,3,3,2,3,3,5,0.000841,1036,16070
"ESS11e02",11,"2.0","20.11.2024",77774,"NO",0.9996408,1.3071792,0.3420282,0.44709215,45,5,600,3,6,7,2,4,2,3,3,5,10,10,6,5,6,7,1,2,2,2,2,2,2,2,2,1,2,8,7,3,1,7,8,7,4,1,5,1,4,1,2,2,2,2,4,9,9,7,5,3,2,2,1,2,3,7,5,2,66,6666,2,66,6666,0,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,10,4,,2,1,4,4,3,3,5,2,0,3,3,4,3,3,3,5,6,6,6,1,3,2,1,1,1,1,1,5,4,1,1,6,6,6,6,6,6,6,6,6,,,1996,27,6666,6666,6666,6666,6666,6666,6666,6666,6666,,,66,66,66,66,66,66,66,66,66,,,66,1,2,6,6,2,3,0,0,0,0,0,0,1,0,0,0,0,0,610,6,18,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,2,2,1,2,10,8,37,37,71,4,2161,2,2,6,6,3,1,3,2,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,213,2,2,9,313,4,1,3,1,12040,555555,1,5,1,4,5,4,1,1,1,4,2,2,5,2,1,1,3,1,1,5,2,0.000843,1029,15460
"ESS11e02",11,"2.0","20.11.2024",77796,"NO",0.9984564,0.78446877,0.3420282,0.26831043,60,5,240,7,5,4,3,2,3,3,3,6,7,8,5,5,3,6,1,2,2,2,1,2,2,1,2,1,2,8,9,7,3,7,8,6,3,1,5,1,1,1,4,2,2,3,5,3,3,9,6,5,3,2,1,1,3,10,8,2,66,6666,1,8,9,4,5,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,"6666",6666,"NOR","000",1,1,"6666",1,"6666",4,3,2,,88,1,4,3,4,6,5,0,6,3,3,3,3,3,3,3,2,3,6,5,3,5,5,3,4,1,4,2,4,2,1,1,6,6,6,6,6,6,6,6,,,2000,23,2000,6666,6666,6666,6666,6666,6666,6666,6666,,,6,66,66,66,66,66,66,66,66,,,66,2,2,6,6,2,3,0,0,0,0,0,0,0,0,1,0,0,0,421,5,14,1,0,0,0,0,0,0,0,0,0,0,0,66,1,6,6,6666,1,66666,1,4,1,3,8,3,888,90,6,4,3151,2,2,6,6,2,1,4,1,6666,66,0,0,0,0,0,0,0,0,0,0,1,0,0,66,6,66666,6,666,421,5,1,6,620,6,1,2,1,12040,555555,3,5,2,4,4,4,4,3,3,2,2,3,5,1,3,3,4,2,4,3,2,0.000844,1051,14877
